node, distance_to, predecessor
1529, 239, 3310
1530, 213, 3408
1531, 267, 740
1532, 316, 1531
1533, 215, 3309
1534, 188, 1317
1535, 188, 125
1536, 284, 998
1537, 265, 6102
1538, 246, 3819
1539, 289, 1531
1540, 223, 3813
1541, 228, 1540
1542, 314, 5224
1543, 238, 1540
1544, 217, 5788
1545, 240, 1540
1546, 299, 1429
1547, 165, 554
1548, 223, 1920
1549, 246, 2461
1550, 313, 1546
1551, 308, 1546
1552, 319, 5701
1553, 287, 1636
1554, 298, 3475
1555, 211, 1749
1556, 209, 852
1557, 254, 3962
1558, 354, 1557
1559, 266, 2938
1560, 330, 1557
1561, 270, 165
1562, 4294967295, 0
1563, 201, 1653
1564, 285, 243
1565, 289, 433
1566, 4294967295, 0
1567, 4294967295, 0
1568, 208, 3066
1569, 320, 2114
1570, 253, 1067
1571, 285, 2612
1572, 356, 1569
1573, 193, 1669
1574, 245, 1787
1575, 136, 2075
1576, 363, 1569
1577, 313, 4541
1578, 357, 1577
1579, 4294967295, 0
1580, 4294967295, 0
1581, 168, 703
1582, 4294967295, 0
1583, 199, 3346
1584, 232, 2635
1585, 272, 1782
1586, 290, 1585
1587, 168, 334
1588, 365, 1585
1589, 212, 697
1590, 289, 1585
1591, 162, 3
1592, 242, 3801
1593, 292, 1585
1594, 341, 705
1595, 320, 1616
1596, 4294967295, 0
1597, 302, 5211
1598, 249, 2231
1599, 287, 4667
1600, 306, 705
1601, 278, 1917
1602, 239, 2635
1603, 4294967295, 0
1604, 319, 4638
1605, 444, 3913
1606, 190, 2001
1607, 197, 1867
1608, 193, 1535
1609, 251, 739
1610, 292, 988
1611, 270, 6269
1612, 341, 1610
1613, 338, 1610
1614, 295, 3815
1615, 295, 1972
1616, 303, 4654
1617, 235, 5417
1618, 278, 767
1619, 340, 1616
1620, 234, 703
1621, 310, 1616
1622, 334, 1616
1623, 342, 1616
1624, 347, 1005
1625, 4294967295, 0
1626, 273, 1948
1627, 334, 5952
1628, 216, 693
1629, 271, 1549
1630, 286, 3469
1631, 171, 1740
1632, 290, 4295
1633, 322, 2116
1634, 384, 1633
1635, 182, 2997
1636, 254, 1547
1637, 290, 2114
1638, 391, 1633
1639, 408, 1633
1640, 399, 1633
1641, 378, 705
1642, 306, 1354
1643, 419, 1641
1644, 111, 250
1645, 272, 4285
1646, 387, 1641
1647, 190, 2075
1648, 4294967295, 0
1649, 4294967295, 0
1650, 254, 2997
1651, 245, 1039
1652, 264, 1650
1653, 165, 1945
1654, 341, 5227
1655, 197, 4152
1656, 246, 707
1657, 4294967295, 0
1658, 294, 4766
1659, 333, 1701
1660, 4294967295, 0
1661, 248, 2050
1662, 4294967295, 0
1663, 4294967295, 0
1664, 315, 3963
1665, 379, 5623
1666, 250, 1780
1667, 294, 3009
1668, 4294967295, 0
1669, 125, 4
1670, 283, 2396
1671, 254, 3066
1672, 340, 1636
1673, 412, 1672
1674, 4294967295, 0
1675, 194, 4203
1676, 314, 4815
1677, 180, 1724
1678, 4294967295, 0
1679, 338, 4733
1680, 4294967295, 0
1681, 4294967295, 0
1682, 327, 579
1683, 4294967295, 0
1684, 4294967295, 0
1685, 340, 4207
1686, 342, 1685
1687, 359, 1685
1688, 154, 1068
1689, 262, 766
1690, 200, 695
1691, 204, 2424
1692, 4294967295, 0
1693, 4294967295, 0
1694, 384, 4724
1695, 298, 4890
1696, 4294967295, 0
1697, 244, 1827
1698, 230, 4235
1699, 201, 32
1700, 203, 32
1701, 237, 3838
1702, 160, 32
1703, 243, 32
1704, 300, 858
1705, 281, 1870
1706, 250, 1675
1707, 275, 858
1708, 189, 918
1709, 269, 858
1710, 357, 5067
1711, 242, 3767
1712, 4294967295, 0
1713, 4294967295, 0
1714, 274, 1870
1715, 365, 1714
1716, 281, 1714
1717, 252, 1750
1718, 203, 2735
1719, 285, 4319
1720, 280, 3060
1721, 232, 4122
1722, 4294967295, 0
1723, 4294967295, 0
1724, 168, 3394
1725, 271, 1337
1726, 122, 250
1727, 290, 1337
1728, 161, 2237
1729, 347, 3831
1730, 204, 606
1731, 207, 4684
1732, 370, 1729
1733, 253, 387
1734, 279, 867
1735, 266, 998
1736, 325, 1735
1737, 299, 1735
1738, 241, 2376
1739, 301, 1735
1740, 163, 3364
1741, 192, 3364
1742, 4294967295, 0
1743, 364, 4778
1744, 200, 4444
1745, 4294967295, 0
1746, 4294967295, 0
1747, 200, 2050
1748, 4294967295, 0
1749, 203, 1305
1750, 218, 1027
1751, 408, 5152
1752, 232, 138
1753, 4294967295, 0
1754, 162, 2870
1755, 212, 339
1756, 319, 2871
1757, 225, 5417
1758, 402, 3244
1759, 4294967295, 0
1760, 275, 1004
1761, 380, 5886
1762, 236, 2292
1763, 315, 1297
1764, 234, 2474
1765, 290, 4423
1766, 183, 180
1767, 207, 3117
1768, 276, 1767
1769, 290, 1767
1770, 125, 5175
1771, 225, 1767
1772, 218, 1920
1773, 219, 1968
1774, 291, 1767
1775, 236, 1767
1776, 224, 2244
1777, 212, 962
1778, 193, 962
1779, 290, 962
1780, 227, 2761
1781, 218, 962
1782, 204, 962
1783, 291, 962
1784, 242, 3312
1785, 4294967295, 0
1786, 139, 8
1787, 197, 1675
1788, 210, 1787
1789, 225, 2612
1790, 185, 547
1791, 410, 1659
1792, 257, 1989
1793, 4294967295, 0
1794, 323, 1815
1795, 401, 1794
1796, 318, 3095
1797, 215, 2279
1798, 221, 3818
1799, 326, 4215
1800, 246, 4301
1801, 301, 2048
1802, 339, 3536
1803, 263, 707
1804, 281, 4235
1805, 222, 3982
1806, 285, 1805
1807, 299, 1805
1808, 193, 4566
1809, 270, 1805
1810, 287, 1805
1811, 235, 5981
1812, 246, 1675
1813, 225, 1805
1814, 281, 411
1815, 242, 4285
1816, 325, 3374
1817, 230, 2634
1818, 319, 1815
1819, 306, 1815
1820, 329, 1815
1821, 378, 4857
1822, 315, 1533
1823, 438, 1821
1824, 239, 4213
1825, 396, 1821
1826, 270, 1888
1827, 227, 4728
1828, 258, 1827
1829, 263, 2757
1830, 208, 3260
1831, 228, 131
1832, 283, 1827
1833, 243, 21
1834, 4294967295, 0
1835, 4294967295, 0
1836, 468, 27
1837, 251, 1545
1838, 261, 6102
1839, 4294967295, 0
1840, 267, 2069
1841, 290, 680
1842, 180, 8
1843, 249, 680
1844, 244, 680
1845, 240, 3260
1846, 185, 392
1847, 4294967295, 0
1848, 311, 5495
1849, 219, 3660
1850, 234, 2079
1851, 4294967295, 0
1852, 273, 1143
1853, 4294967295, 0
1854, 272, 1232
1855, 353, 5083
1856, 4294967295, 0
1857, 4294967295, 0
1858, 4294967295, 0
1859, 283, 2532
1860, 139, 1895
1861, 239, 1090
1862, 265, 2732
1863, 270, 5625
1864, 4294967295, 0
1865, 193, 165
1866, 208, 2237
1867, 169, 2001
1868, 162, 2381
1869, 4294967295, 0
1870, 258, 659
1871, 344, 1870
1872, 260, 4766
1873, 187, 821
1874, 332, 1870
1875, 322, 1870
1876, 4294967295, 0
1877, 4294967295, 0
1878, 332, 2695
1879, 4294967295, 0
1880, 288, 5007
1881, 252, 5224
1882, 256, 6102
1883, 397, 5413
1884, 4294967295, 0
1885, 260, 718
1886, 225, 718
1887, 256, 1943
1888, 204, 334
1889, 254, 1888
1890, 184, 1397
1891, 280, 2333
1892, 198, 2336
1893, 289, 1888
1894, 237, 1888
1895, 78, 3
1896, 169, 3
1897, 100, 3
1898, 111, 3
1899, 120, 3
1900, 178, 4
1901, 167, 2278
1902, 93, 4
1903, 119, 4
1904, 161, 8
1905, 138, 8
1906, 96, 8
1907, 127, 8
1908, 268, 20
1909, 223, 20
1910, 266, 20
1911, 114, 422
1912, 221, 3138
1913, 117, 2075
1914, 318, 2017
1915, 159, 38
1916, 210, 21
1917, 226, 21
1918, 231, 21
1919, 232, 21
1920, 209, 21
1921, 247, 21
1922, 258, 39
1923, 208, 3654
1924, 290, 39
1925, 272, 39
1926, 254, 39
1927, 274, 39
1928, 190, 102
1929, 177, 4081
1930, 278, 1882
1931, 311, 2862
1932, 372, 43
1933, 306, 280
1934, 183, 1947
1935, 234, 3266
1936, 231, 3260
1937, 243, 60
1938, 284, 60
1939, 279, 60
1940, 161, 4081
1941, 242, 60
1942, 251, 60
1943, 218, 4344
1944, 223, 2201
1945, 117, 1287
1946, 228, 64
1947, 172, 64
1948, 208, 64
1949, 183, 64
1950, 189, 63
1951, 221, 64
1952, 151, 64
1953, 479, 68
1954, 180, 31
1955, 250, 3929
1956, 150, 667
1957, 202, 1441
1958, 246, 686
1959, 169, 62
1960, 180, 62
1961, 159, 62
1962, 226, 62
1963, 151, 62
1964, 247, 75
1965, 236, 75
1966, 180, 75
1967, 255, 75
1968, 193, 75
1969, 217, 1923
1970, 287, 73
1971, 285, 73
1972, 269, 73
1973, 285, 73
1974, 236, 981
1975, 221, 2226
1976, 290, 73
1977, 223, 63
1978, 276, 2494
1979, 251, 3771
1980, 206, 63
1981, 260, 63
1982, 233, 63
1983, 213, 3004
1984, 195, 81
1985, 194, 81
1986, 196, 81
1987, 192, 81
1988, 195, 81
1989, 225, 1454
1990, 176, 852
1991, 247, 81
1992, 270, 3962
1993, 298, 61
1994, 247, 3023
1995, 325, 61
1996, 304, 61
1997, 231, 2278
1998, 324, 61
1999, 326, 61
2000, 266, 83
2001, 148, 176
2002, 173, 38
2003, 247, 65
2004, 155, 5175
2005, 262, 5615
2006, 247, 65
2007, 226, 38
2008, 269, 2761
2009, 315, 65
2010, 261, 3738
2011, 178, 1118
2012, 355, 89
2013, 200, 116
2014, 260, 80
2015, 223, 92
2016, 247, 92
2017, 248, 100
2018, 140, 250
2019, 400, 105
2020, 367, 1973
2021, 290, 2823
2022, 199, 2614
2023, 203, 335
2024, 202, 3228
2025, 501, 104
2026, 202, 760
2027, 166, 102
2028, 215, 102
2029, 308, 110
2030, 196, 116
2031, 268, 110
2032, 206, 2494
2033, 258, 110
2034, 209, 697
2035, 223, 2952
2036, 194, 3865
2037, 150, 108
2038, 146, 108
2039, 101, 108
2040, 155, 1644
2041, 119, 108
2042, 112, 914
2043, 141, 108
2044, 232, 112
2045, 305, 112
2046, 303, 112
2047, 303, 112
2048, 205, 3163
2049, 217, 3259
2050, 155, 3138
2051, 191, 116
2052, 245, 116
2053, 175, 334
2054, 190, 116
2055, 256, 116
2056, 194, 160
2057, 111, 122
2058, 99, 122
2059, 174, 122
2060, 123, 122
2061, 101, 122
2062, 165, 122
2063, 126, 124
2064, 123, 7
2065, 285, 111
2066, 153, 3394
2067, 187, 2148
2068, 225, 3966
2069, 254, 1675
2070, 137, 125
2071, 165, 125
2072, 139, 125
2073, 90, 125
2074, 153, 125
2075, 116, 125
2076, 187, 127
2077, 114, 132
2078, 155, 129
2079, 161, 129
2080, 130, 129
2081, 152, 129
2082, 162, 129
2083, 199, 129
2084, 260, 133
2085, 243, 133
2086, 219, 2761
2087, 239, 133
2088, 258, 133
2089, 195, 2974
2090, 226, 138
2091, 238, 2112
2092, 221, 131
2093, 199, 977
2094, 222, 131
2095, 281, 131
2096, 277, 2578
2097, 295, 131
2098, 129, 145
2099, 254, 907
2100, 224, 135
2101, 239, 135
2102, 233, 135
2103, 278, 135
2104, 253, 158
2105, 210, 1867
2106, 269, 2906
2107, 196, 158
2108, 171, 3260
2109, 241, 160
2110, 253, 160
2111, 238, 2112
2112, 172, 160
2113, 199, 160
2114, 250, 2079
2115, 180, 160
2116, 279, 169
2117, 257, 169
2118, 276, 169
2119, 213, 572
2120, 279, 169
2121, 331, 169
2122, 140, 176
2123, 229, 165
2124, 189, 165
2125, 203, 1644
2126, 258, 4469
2127, 242, 178
2128, 263, 178
2129, 262, 178
2130, 150, 180
2131, 236, 180
2132, 218, 180
2133, 156, 180
2134, 233, 180
2135, 4294967295, 0
2136, 547, 6124
2137, 4294967295, 0
2138, 241, 2709
2139, 254, 4459
2140, 383, 1229
2141, 246, 2471
2142, 408, 196
2143, 261, 3312
2144, 415, 196
2145, 320, 196
2146, 373, 196
2147, 235, 198
2148, 121, 554
2149, 219, 198
2150, 283, 198
2151, 158, 547
2152, 217, 2023
2153, 258, 4452
2154, 357, 2907
2155, 301, 5066
2156, 372, 201
2157, 224, 3127
2158, 318, 2930
2159, 251, 325
2160, 191, 1397
2161, 224, 211
2162, 271, 211
2163, 238, 211
2164, 267, 211
2165, 270, 2143
2166, 258, 211
2167, 172, 2070
2168, 186, 38
2169, 229, 38
2170, 232, 38
2171, 372, 226
2172, 364, 226
2173, 216, 2396
2174, 392, 226
2175, 262, 4295
2176, 253, 811
2177, 259, 341
2178, 362, 225
2179, 132, 2148
2180, 278, 225
2181, 169, 238
2182, 214, 238
2183, 204, 238
2184, 229, 1556
2185, 211, 238
2186, 227, 1402
2187, 269, 325
2188, 235, 241
2189, 261, 243
2190, 202, 191
2191, 280, 243
2192, 292, 243
2193, 153, 264
2194, 167, 264
2195, 327, 243
2196, 220, 2407
2197, 259, 4332
2198, 249, 3550
2199, 236, 1026
2200, 186, 2278
2201, 178, 4487
2202, 317, 5497
2203, 274, 1429
2204, 298, 78
2205, 274, 4176
2206, 101, 251
2207, 63, 251
2208, 109, 251
2209, 64, 251
2210, 105, 251
2211, 89, 252
2212, 135, 252
2213, 64, 252
2214, 113, 252
2215, 117, 252
2216, 98, 252
2217, 268, 229
2218, 224, 1766
2219, 316, 285
2220, 253, 4282
2221, 221, 1573
2222, 257, 1090
2223, 312, 645
2224, 141, 264
2225, 151, 264
2226, 205, 264
2227, 167, 264
2228, 121, 264
2229, 185, 2075
2230, 304, 1549
2231, 220, 2424
2232, 318, 267
2233, 293, 267
2234, 212, 2690
2235, 327, 280
2236, 249, 5214
2237, 133, 31
2238, 339, 3805
2239, 358, 284
2240, 171, 547
2241, 259, 455
2242, 362, 284
2243, 296, 285
2244, 219, 659
2245, 303, 288
2246, 323, 288
2247, 348, 4557
2248, 193, 3346
2249, 209, 5645
2250, 358, 299
2251, 321, 4403
2252, 322, 299
2253, 227, 412
2254, 188, 17
2255, 272, 303
2256, 465, 305
2257, 293, 3092
2258, 475, 305
2259, 245, 4121
2260, 302, 5982
2261, 229, 1424
2262, 295, 1620
2263, 319, 307
2264, 312, 5807
2265, 235, 307
2266, 226, 2868
2267, 463, 5824
2268, 255, 325
2269, 220, 2635
2270, 279, 325
2271, 278, 325
2272, 246, 741
2273, 266, 327
2274, 233, 2612
2275, 169, 3394
2276, 264, 3557
2277, 189, 326
2278, 166, 2225
2279, 212, 2607
2280, 257, 326
2281, 154, 2001
2282, 274, 326
2283, 198, 326
2284, 184, 326
2285, 182, 3818
2286, 206, 334
2287, 182, 334
2288, 161, 1945
2289, 285, 699
2290, 236, 341
2291, 208, 3027
2292, 161, 2281
2293, 182, 348
2294, 201, 348
2295, 198, 348
2296, 324, 4403
2297, 478, 349
2298, 229, 2375
2299, 347, 1637
2300, 232, 2474
2301, 347, 346
2302, 257, 346
2303, 242, 2322
2304, 229, 1589
2305, 178, 3117
2306, 226, 572
2307, 275, 346
2308, 206, 355
2309, 235, 355
2310, 203, 355
2311, 236, 355
2312, 205, 2997
2313, 225, 355
2314, 236, 355
2315, 341, 372
2316, 352, 372
2317, 271, 1923
2318, 383, 372
2319, 179, 335
2320, 304, 2343
2321, 171, 356
2322, 196, 356
2323, 225, 356
2324, 201, 356
2325, 212, 356
2326, 173, 356
2327, 171, 356
2328, 267, 350
2329, 333, 1354
2330, 272, 350
2331, 335, 350
2332, 177, 359
2333, 200, 1896
2334, 192, 359
2335, 180, 359
2336, 177, 359
2337, 190, 359
2338, 201, 5359
2339, 354, 385
2340, 305, 385
2341, 269, 3719
2342, 318, 385
2343, 252, 2614
2344, 246, 2870
2345, 224, 3220
2346, 338, 382
2347, 217, 3156
2348, 157, 5171
2349, 321, 3926
2350, 284, 2384
2351, 286, 382
2352, 269, 382
2353, 220, 387
2354, 232, 869
2355, 264, 387
2356, 230, 387
2357, 361, 3831
2358, 124, 2228
2359, 244, 1383
2360, 181, 2362
2361, 297, 4232
2362, 173, 1317
2363, 340, 386
2364, 280, 3919
2365, 235, 191
2366, 209, 1026
2367, 214, 191
2368, 215, 191
2369, 273, 191
2370, 235, 1766
2371, 220, 191
2372, 208, 191
2373, 251, 1721
2374, 177, 398
2375, 209, 398
2376, 161, 398
2377, 209, 1328
2378, 155, 398
2379, 160, 398
2380, 233, 398
2381, 160, 392
2382, 165, 392
2383, 144, 392
2384, 196, 392
2385, 181, 695
2386, 158, 392
2387, 230, 392
2388, 330, 193
2389, 295, 193
2390, 338, 193
2391, 278, 193
2392, 104, 873
2393, 251, 413
2394, 152, 422
2395, 148, 422
2396, 188, 422
2397, 135, 422
2398, 116, 422
2399, 134, 422
2400, 199, 422
2401, 151, 422
2402, 152, 422
2403, 229, 423
2404, 232, 423
2405, 215, 423
2406, 175, 423
2407, 159, 423
2408, 239, 423
2409, 194, 424
2410, 180, 424
2411, 243, 424
2412, 197, 2275
2413, 163, 424
2414, 190, 424
2415, 197, 424
2416, 179, 2201
2417, 389, 5976
2418, 127, 2075
2419, 195, 3117
2420, 296, 2384
2421, 328, 684
2422, 307, 3127
2423, 240, 4695
2424, 190, 2080
2425, 254, 4986
2426, 4294967295, 0
2427, 274, 3273
2428, 270, 955
2429, 289, 5106
2430, 274, 1721
2431, 286, 4459
2432, 298, 4194
2433, 170, 873
2434, 334, 416
2435, 400, 416
2436, 400, 416
2437, 319, 416
2438, 392, 416
2439, 313, 448
2440, 291, 448
2441, 273, 455
2442, 290, 455
2443, 192, 2358
2444, 291, 3363
2445, 348, 4793
2446, 327, 438
2447, 286, 509
2448, 210, 1328
2449, 255, 4896
2450, 365, 5921
2451, 157, 2133
2452, 254, 479
2453, 196, 4487
2454, 281, 479
2455, 268, 479
2456, 207, 1947
2457, 339, 479
2458, 298, 479
2459, 305, 479
2460, 315, 479
2461, 214, 2654
2462, 276, 1950
2463, 248, 4213
2464, 255, 490
2465, 219, 1243
2466, 251, 490
2467, 322, 418
2468, 312, 418
2469, 298, 418
2470, 223, 3260
2471, 212, 1027
2472, 131, 554
2473, 276, 496
2474, 221, 2115
2475, 265, 4839
2476, 186, 3163
2477, 263, 5939
2478, 314, 494
2479, 205, 3699
2480, 258, 136
2481, 270, 576
2482, 412, 475
2483, 418, 475
2484, 387, 475
2485, 327, 4378
2486, 259, 1946
2487, 337, 475
2488, 286, 509
2489, 213, 3985
2490, 218, 509
2491, 285, 507
2492, 289, 507
2493, 173, 1068
2494, 187, 1842
2495, 231, 874
2496, 233, 484
2497, 219, 2292
2498, 241, 2281
2499, 219, 1547
2500, 233, 2269
2501, 325, 533
2502, 239, 3615
2503, 331, 1346
2504, 204, 3615
2505, 510, 544
2506, 475, 577
2507, 236, 997
2508, 499, 544
2509, 455, 544
2510, 419, 544
2511, 445, 5075
2512, 483, 544
2513, 475, 544
2514, 187, 547
2515, 187, 547
2516, 258, 3224
2517, 184, 864
2518, 240, 551
2519, 226, 3781
2520, 301, 573
2521, 259, 571
2522, 284, 571
2523, 236, 4122
2524, 183, 31
2525, 326, 989
2526, 503, 577
2527, 329, 867
2528, 208, 2336
2529, 321, 3967
2530, 306, 579
2531, 339, 2460
2532, 266, 3033
2533, 327, 579
2534, 289, 541
2535, 272, 4245
2536, 294, 582
2537, 218, 4191
2538, 226, 3465
2539, 306, 3943
2540, 235, 3156
2541, 323, 2826
2542, 343, 580
2543, 311, 3106
2544, 315, 1143
2545, 257, 1943
2546, 222, 2181
2547, 178, 889
2548, 215, 1675
2549, 280, 613
2550, 270, 767
2551, 191, 2399
2552, 131, 2228
2553, 194, 2581
2554, 211, 2997
2555, 259, 606
2556, 283, 606
2557, 263, 606
2558, 215, 4689
2559, 330, 654
2560, 403, 610
2561, 243, 1366
2562, 254, 2974
2563, 192, 2407
2564, 233, 4208
2565, 447, 655
2566, 229, 3259
2567, 431, 655
2568, 281, 4360
2569, 263, 4733
2570, 224, 4459
2571, 286, 4060
2572, 263, 1866
2573, 320, 652
2574, 248, 1168
2575, 293, 3220
2576, 210, 659
2577, 247, 659
2578, 231, 667
2579, 164, 667
2580, 243, 667
2581, 151, 873
2582, 225, 563
2583, 202, 5404
2584, 214, 563
2585, 242, 1675
2586, 347, 682
2587, 253, 686
2588, 255, 686
2589, 235, 686
2590, 275, 686
2591, 315, 686
2592, 196, 3981
2593, 166, 3140
2594, 270, 695
2595, 214, 2070
2596, 259, 695
2597, 242, 697
2598, 164, 697
2599, 223, 697
2600, 212, 697
2601, 219, 697
2602, 227, 2080
2603, 218, 693
2604, 209, 693
2605, 192, 693
2606, 249, 693
2607, 165, 693
2608, 252, 693
2609, 212, 693
2610, 188, 693
2611, 242, 699
2612, 222, 1027
2613, 230, 699
2614, 190, 700
2615, 226, 700
2616, 190, 700
2617, 189, 700
2618, 222, 700
2619, 246, 700
2620, 192, 700
2621, 200, 2043
2622, 377, 5830
2623, 370, 704
2624, 133, 918
2625, 235, 5677
2626, 315, 705
2627, 284, 3009
2628, 260, 3011
2629, 301, 3355
2630, 98, 31
2631, 272, 684
2632, 248, 684
2633, 258, 5294
2634, 201, 703
2635, 191, 703
2636, 186, 703
2637, 218, 703
2638, 235, 703
2639, 175, 703
2640, 162, 703
2641, 242, 4070
2642, 278, 3822
2643, 218, 1675
2644, 235, 707
2645, 261, 4152
2646, 220, 2181
2647, 297, 715
2648, 271, 2164
2649, 288, 4058
2650, 216, 3699
2651, 267, 732
2652, 197, 928
2653, 160, 2080
2654, 197, 2617
2655, 240, 731
2656, 268, 731
2657, 279, 1137
2658, 203, 5404
2659, 370, 737
2660, 236, 2654
2661, 219, 2489
2662, 147, 1402
2663, 222, 1243
2664, 249, 739
2665, 212, 739
2666, 204, 2362
2667, 248, 2309
2668, 250, 747
2669, 330, 2351
2670, 180, 769
2671, 251, 1338
2672, 248, 747
2673, 235, 2221
2674, 367, 750
2675, 368, 750
2676, 311, 750
2677, 260, 3228
2678, 272, 742
2679, 257, 742
2680, 290, 742
2681, 247, 742
2682, 300, 742
2683, 233, 1173
2684, 280, 2049
2685, 378, 734
2686, 341, 963
2687, 202, 760
2688, 225, 760
2689, 236, 771
2690, 187, 1287
2691, 274, 767
2692, 330, 767
2693, 296, 1030
2694, 257, 767
2695, 239, 3312
2696, 315, 767
2697, 221, 2181
2698, 223, 766
2699, 257, 766
2700, 181, 769
2701, 232, 769
2702, 241, 769
2703, 243, 769
2704, 250, 769
2705, 231, 3524
2706, 275, 771
2707, 260, 759
2708, 248, 759
2709, 230, 4280
2710, 196, 759
2711, 271, 759
2712, 226, 759
2713, 327, 722
2714, 363, 786
2715, 357, 786
2716, 264, 5589
2717, 338, 3890
2718, 314, 786
2719, 145, 2237
2720, 235, 2086
2721, 256, 741
2722, 205, 1749
2723, 225, 3337
2724, 225, 801
2725, 273, 801
2726, 234, 3235
2727, 320, 801
2728, 275, 2023
2729, 200, 3260
2730, 243, 811
2731, 286, 811
2732, 225, 811
2733, 209, 2225
2734, 222, 821
2735, 185, 821
2736, 141, 821
2737, 225, 821
2738, 218, 805
2739, 205, 805
2740, 313, 863
2741, 304, 863
2742, 341, 863
2743, 294, 1749
2744, 234, 864
2745, 194, 864
2746, 174, 3140
2747, 179, 864
2748, 181, 852
2749, 233, 852
2750, 193, 852
2751, 240, 852
2752, 190, 852
2753, 250, 869
2754, 255, 869
2755, 202, 869
2756, 153, 873
2757, 181, 873
2758, 145, 873
2759, 175, 873
2760, 178, 873
2761, 202, 17
2762, 184, 874
2763, 290, 866
2764, 238, 2048
2765, 229, 866
2766, 209, 1782
2767, 242, 988
2768, 218, 3699
2769, 211, 4967
2770, 289, 867
2771, 324, 881
2772, 182, 4635
2773, 302, 3200
2774, 293, 882
2775, 349, 887
2776, 230, 1333
2777, 217, 6251
2778, 223, 2870
2779, 207, 4896
2780, 305, 902
2781, 248, 3933
2782, 336, 902
2783, 234, 2086
2784, 303, 4643
2785, 219, 898
2786, 231, 1338
2787, 196, 1867
2788, 283, 2678
2789, 214, 2237
2790, 265, 908
2791, 253, 1026
2792, 147, 2398
2793, 341, 904
2794, 245, 2709
2795, 280, 3408
2796, 221, 2461
2797, 239, 1168
2798, 230, 910
2799, 178, 2336
2800, 291, 910
2801, 287, 910
2802, 240, 910
2803, 257, 5418
2804, 268, 907
2805, 194, 2115
2806, 279, 907
2807, 279, 907
2808, 165, 4180
2809, 147, 922
2810, 242, 922
2811, 235, 922
2812, 217, 922
2813, 162, 922
2814, 158, 922
2815, 195, 922
2816, 202, 922
2817, 152, 922
2818, 125, 918
2819, 136, 918
2820, 161, 918
2821, 265, 926
2822, 258, 1548
2823, 201, 926
2824, 4294967295, 0
2825, 261, 3350
2826, 303, 3566
2827, 4294967295, 0
2828, 348, 1413
2829, 327, 3503
2830, 4294967295, 0
2831, 4294967295, 0
2832, 4294967295, 0
2833, 297, 4057
2834, 4294967295, 0
2835, 4294967295, 0
2836, 398, 1743
2837, 275, 955
2838, 226, 2424
2839, 159, 2392
2840, 183, 977
2841, 252, 955
2842, 192, 2424
2843, 277, 2554
2844, 296, 1158
2845, 4294967295, 0
2846, 299, 945
2847, 280, 5214
2848, 249, 2285
2849, 177, 1027
2850, 249, 1698
2851, 330, 963
2852, 276, 2048
2853, 253, 963
2854, 250, 1529
2855, 325, 967
2856, 379, 967
2857, 309, 5035
2858, 185, 2997
2859, 187, 1027
2860, 299, 967
2861, 169, 2974
2862, 226, 972
2863, 293, 972
2864, 261, 972
2865, 196, 977
2866, 170, 977
2867, 183, 977
2868, 160, 977
2869, 144, 4159
2870, 159, 977
2871, 232, 1333
2872, 251, 965
2873, 301, 965
2874, 293, 1276
2875, 250, 4619
2876, 236, 965
2877, 366, 978
2878, 300, 1969
2879, 318, 978
2880, 163, 1644
2881, 303, 2680
2882, 389, 978
2883, 292, 981
2884, 256, 1533
2885, 228, 5030
2886, 267, 981
2887, 298, 988
2888, 296, 3149
2889, 281, 988
2890, 323, 989
2891, 228, 989
2892, 260, 5224
2893, 236, 49
2894, 241, 989
2895, 302, 989
2896, 274, 989
2897, 239, 1415
2898, 230, 3117
2899, 253, 998
2900, 322, 998
2901, 258, 4062
2902, 303, 997
2903, 264, 1004
2904, 241, 1390
2905, 300, 1004
2906, 215, 4438
2907, 334, 773
2908, 311, 1005
2909, 315, 1005
2910, 354, 1005
2911, 232, 2710
2912, 253, 4043
2913, 388, 1013
2914, 289, 1987
2915, 450, 1013
2916, 211, 2952
2917, 359, 1015
2918, 220, 3429
2919, 406, 1015
2920, 306, 1010
2921, 334, 1010
2922, 301, 1010
2923, 234, 2337
2924, 358, 1010
2925, 310, 1010
2926, 293, 1019
2927, 216, 5315
2928, 259, 1019
2929, 286, 1019
2930, 231, 1019
2931, 195, 2868
2932, 303, 1942
2933, 201, 3930
2934, 308, 1001
2935, 211, 3228
2936, 233, 3228
2937, 251, 1026
2938, 231, 1026
2939, 273, 1026
2940, 276, 2199
2941, 161, 2868
2942, 287, 3903
2943, 202, 2201
2944, 312, 1289
2945, 309, 1030
2946, 305, 1030
2947, 266, 1030
2948, 217, 2710
2949, 288, 4891
2950, 332, 1030
2951, 210, 889
2952, 190, 2735
2953, 157, 1027
2954, 211, 1027
2955, 247, 3312
2956, 290, 1039
2957, 335, 1039
2958, 323, 1039
2959, 308, 892
2960, 321, 892
2961, 204, 4516
2962, 298, 1040
2963, 280, 1040
2964, 230, 1383
2965, 228, 4569
2966, 143, 2070
2967, 305, 1040
2968, 337, 1055
2969, 361, 1055
2970, 325, 1055
2971, 182, 3791
2972, 142, 1068
2973, 156, 1068
2974, 158, 1068
2975, 213, 1070
2976, 265, 1067
2977, 178, 1067
2978, 256, 6039
2979, 296, 1081
2980, 326, 1698
2981, 244, 2201
2982, 273, 3822
2983, 374, 1081
2984, 254, 1086
2985, 292, 1086
