node, distance_to, predecessor
10200, 257, 22541
10201, 306, 26593
10202, 287, 3155
10203, 244, 3155
10204, 301, 3155
10205, 229, 3155
10206, 299, 3155
10207, 305, 3155
10208, 248, 4526
10209, 320, 5829
10210, 312, 31478
10211, 253, 5829
10212, 244, 5829
10213, 273, 5829
10214, 348, 13392
10215, 327, 9472
10216, 323, 9472
10217, 276, 2677
10218, 301, 9472
10219, 285, 28991
10220, 382, 9472
10221, 337, 9273
10222, 404, 9273
10223, 234, 4362
10224, 277, 4362
10225, 263, 4362
10226, 288, 4362
10227, 294, 4362
10228, 258, 4362
10229, 280, 8635
10230, 244, 4362
10231, 313, 15694
10232, 453, 9819
10233, 280, 21625
10234, 409, 9819
10235, 294, 14134
10236, 244, 5150
10237, 340, 16194
10238, 299, 10113
10239, 255, 10112
10240, 403, 7033
10241, 379, 7033
10242, 362, 7033
10243, 417, 7033
10244, 372, 7033
10245, 316, 6742
10246, 284, 6742
10247, 266, 6742
10248, 286, 10195
10249, 258, 6742
10250, 4294967295, 0
10251, 529, 25036
10252, 286, 15466
10253, 4294967295, 0
10254, 4294967295, 0
10255, 343, 27408
10256, 4294967295, 0
10257, 309, 5222
10258, 253, 7044
10259, 247, 4526
10260, 299, 5222
10261, 237, 5222
10262, 326, 12959
10263, 345, 11663
10264, 505, 5425
10265, 184, 11100
10266, 342, 3078
10267, 253, 1828
10268, 291, 15964
10269, 233, 22417
10270, 508, 5425
10271, 470, 5425
10272, 313, 30321
10273, 454, 5425
10274, 511, 5425
10275, 456, 5425
10276, 314, 7148
10277, 307, 14833
10278, 400, 19968
10279, 517, 5425
10280, 309, 16589
10281, 479, 5425
10282, 249, 5150
10283, 261, 5150
10284, 242, 5150
10285, 225, 5150
10286, 267, 5150
10287, 258, 5150
10288, 259, 5150
10289, 239, 8776
10290, 421, 8115
10291, 371, 8115
10292, 276, 25389
10293, 290, 13087
10294, 403, 8115
10295, 297, 22816
10296, 359, 8115
10297, 262, 1358
10298, 289, 20460
10299, 347, 3646
10300, 375, 5781
10301, 304, 1358
10302, 357, 5781
10303, 326, 5781
10304, 328, 30085
10305, 374, 7411
10306, 351, 7411
10307, 321, 7411
10308, 317, 7411
10309, 337, 7411
10310, 349, 7411
10311, 327, 7411
10312, 230, 1753
10313, 160, 27915
10314, 257, 4914
10315, 267, 4914
10316, 263, 4914
10317, 166, 27915
10318, 312, 4914
10319, 278, 4914
10320, 427, 8081
10321, 316, 15320
10322, 431, 8081
10323, 362, 8081
10324, 403, 8081
10325, 281, 6082
10326, 297, 5273
10327, 302, 5273
10328, 253, 5273
10329, 304, 5273
10330, 329, 5273
10331, 269, 5273
10332, 290, 5273
10333, 324, 5273
10334, 307, 5273
10335, 338, 5273
10336, 255, 6533
10337, 273, 6533
10338, 257, 6533
10339, 298, 6533
10340, 301, 6533
10341, 271, 6533
10342, 340, 6533
10343, 325, 547
10344, 323, 547
10345, 346, 547
10346, 373, 547
10347, 306, 24304
10348, 334, 547
10349, 236, 1803
10350, 284, 1803
10351, 352, 11114
10352, 384, 477
10353, 373, 477
10354, 409, 477
10355, 345, 477
10356, 363, 477
10357, 393, 477
10358, 379, 5157
10359, 347, 5157
10360, 352, 5157
10361, 308, 13861
10362, 375, 5157
10363, 378, 5157
10364, 364, 6704
10365, 424, 6704
10366, 373, 10569
10367, 280, 13745
10368, 309, 12523
10369, 300, 11831
10370, 367, 6704
10371, 332, 10194
10372, 339, 10119
10373, 326, 9260
10374, 371, 10119
10375, 384, 10119
10376, 297, 22256
10377, 360, 10119
10378, 363, 10119
10379, 279, 7641
10380, 336, 6634
10381, 348, 6634
10382, 243, 8405
10383, 259, 8405
10384, 258, 8405
10385, 281, 6536
10386, 293, 6680
10387, 346, 6680
10388, 352, 6680
10389, 277, 6680
10390, 488, 4568
10391, 242, 6898
10392, 376, 24156
10393, 520, 4568
10394, 482, 4568
10395, 422, 23842
10396, 209, 11058
10397, 298, 9814
10398, 242, 9814
10399, 300, 9814
10400, 282, 9814
10401, 279, 9814
10402, 283, 9814
10403, 4294967295, 0
10404, 4294967295, 0
10405, 299, 4866
10406, 304, 28005
10407, 344, 11336
10408, 363, 12762
10409, 4294967295, 0
10410, 260, 33807
10411, 351, 4819
10412, 240, 11681
10413, 236, 11681
10414, 304, 4819
10415, 317, 4819
10416, 287, 7967
10417, 362, 6049
10418, 323, 6049
10419, 250, 8408
10420, 383, 13593
10421, 381, 3624
10422, 270, 25217
10423, 316, 3624
10424, 241, 31695
10425, 315, 6106
10426, 349, 6106
10427, 269, 12434
10428, 235, 9729
10429, 319, 6106
10430, 366, 6106
10431, 346, 4902
10432, 272, 1673
10433, 238, 1673
10434, 236, 1673
10435, 274, 1673
10436, 232, 1673
10437, 197, 1673
10438, 282, 1673
10439, 224, 1673
10440, 265, 1673
10441, 417, 3115
10442, 391, 3115
10443, 353, 3115
10444, 422, 3115
10445, 392, 2182
10446, 368, 3115
10447, 406, 3115
10448, 352, 13519
10449, 360, 3115
10450, 315, 9103
10451, 277, 28048
10452, 302, 9103
10453, 352, 9103
10454, 294, 9103
10455, 249, 14087
10456, 374, 9103
10457, 327, 2764
10458, 299, 2764
10459, 296, 2764
10460, 267, 2764
10461, 326, 2764
10462, 306, 2764
10463, 330, 4885
10464, 317, 4885
10465, 347, 4885
10466, 302, 4885
10467, 265, 29358
10468, 298, 2079
10469, 290, 4885
10470, 365, 4885
10471, 295, 22403
10472, 306, 10228
10473, 260, 655
10474, 216, 21515
10475, 264, 6674
10476, 297, 6674
10477, 299, 6674
10478, 287, 6674
10479, 291, 5266
10480, 294, 7710
10481, 272, 7710
10482, 356, 7710
10483, 295, 7710
10484, 314, 34662
10485, 317, 7710
10486, 360, 7710
10487, 202, 4356
10488, 297, 3749
10489, 383, 3749
10490, 340, 3749
10491, 247, 23030
10492, 299, 3749
10493, 358, 3749
10494, 313, 19014
10495, 319, 6266
10496, 311, 6266
10497, 295, 6266
10498, 356, 6266
10499, 256, 6687
10500, 278, 35582
10501, 279, 10195
10502, 256, 10195
10503, 292, 10195
10504, 233, 10195
10505, 271, 10195
10506, 4294967295, 0
10507, 343, 9476
10508, 314, 10382
10509, 360, 8906
10510, 235, 19519
10511, 365, 26206
10512, 330, 8906
10513, 346, 10208
10514, 250, 4906
10515, 304, 15958
10516, 292, 12740
10517, 289, 17831
10518, 276, 5073
10519, 368, 5073
10520, 361, 5073
10521, 292, 5073
10522, 338, 3426
10523, 278, 26067
10524, 342, 5073
10525, 311, 24265
10526, 285, 16407
10527, 383, 29263
10528, 553, 1691
10529, 561, 1691
10530, 357, 16059
10531, 551, 1691
10532, 226, 4638
10533, 225, 13890
10534, 391, 1669
10535, 340, 9686
10536, 334, 1669
10537, 342, 1669
10538, 260, 15892
10539, 380, 10255
10540, 298, 540
10541, 238, 6886
10542, 396, 10255
10543, 205, 11142
10544, 229, 12730
10545, 248, 4649
10546, 4294967295, 0
10547, 4294967295, 0
10548, 4294967295, 0
10549, 246, 6247
10550, 4294967295, 0
10551, 214, 11100
10552, 281, 10223
10553, 316, 10223
10554, 302, 10223
10555, 4294967295, 0
10556, 4294967295, 0
10557, 4294967295, 0
10558, 362, 34105
10559, 4294967295, 0
10560, 301, 17563
10561, 509, 15980
10562, 324, 35792
10563, 646, 32996
10564, 322, 839
10565, 315, 839
10566, 272, 839
10567, 341, 839
10568, 299, 839
10569, 310, 839
10570, 273, 839
10571, 257, 839
10572, 338, 15889
10573, 360, 23220
10574, 436, 4513
10575, 341, 4513
10576, 403, 27816
10577, 213, 27361
10578, 376, 4513
10579, 390, 4513
10580, 341, 10029
10581, 321, 10029
10582, 364, 10029
10583, 321, 10029
10584, 314, 6109
10585, 330, 6327
10586, 372, 6327
10587, 313, 24405
10588, 287, 9162
10589, 365, 6327
10590, 367, 6327
10591, 267, 7186
10592, 283, 25364
10593, 413, 5070
10594, 368, 5070
10595, 409, 5070
10596, 413, 9104
10597, 418, 10596
10598, 252, 7228
10599, 461, 10596
10600, 437, 10596
10601, 4294967295, 0
10602, 4294967295, 0
10603, 4294967295, 0
10604, 4294967295, 0
10605, 318, 18321
10606, 313, 10750
10607, 288, 4393
10608, 4294967295, 0
10609, 4294967295, 0
10610, 4294967295, 0
10611, 307, 14087
10612, 362, 4584
10613, 416, 4584
10614, 444, 10509
10615, 401, 16832
10616, 415, 10509
10617, 434, 10509
10618, 406, 10509
10619, 276, 4822
10620, 315, 4822
10621, 279, 4822
10622, 328, 4822
10623, 293, 4822
10624, 321, 16746
10625, 328, 9587
10626, 377, 9587
10627, 318, 9587
10628, 377, 9587
10629, 342, 9587
10630, 259, 22541
10631, 453, 3360
10632, 444, 3360
10633, 485, 3360
10634, 493, 3360
10635, 339, 18503
10636, 332, 8234
10637, 352, 7613
10638, 343, 7613
10639, 338, 7618
10640, 284, 31298
10641, 405, 7613
10642, 191, 11105
10643, 367, 7613
10644, 4294967295, 0
10645, 343, 12424
10646, 4294967295, 0
10647, 4294967295, 0
10648, 4294967295, 0
10649, 433, 5299
10650, 394, 15398
10651, 328, 1428
10652, 422, 19366
10653, 209, 15951
10654, 344, 8064
10655, 219, 1761
10656, 345, 8064
10657, 379, 14833
10658, 308, 5634
10659, 282, 13512
10660, 257, 5634
10661, 328, 5634
10662, 328, 5634
10663, 246, 9417
10664, 306, 5634
10665, 288, 5634
10666, 486, 6990
10667, 454, 6990
10668, 294, 5151
10669, 431, 6990
10670, 435, 6990
10671, 255, 24131
10672, 391, 6990
10673, 234, 9366
10674, 271, 9366
10675, 202, 9366
10676, 217, 9366
10677, 279, 9366
10678, 208, 9366
10679, 397, 6775
10680, 253, 8399
10681, 416, 6775
10682, 313, 20098
10683, 302, 25817
10684, 284, 1152
10685, 342, 4063
10686, 305, 4063
10687, 368, 4063
10688, 339, 8836
10689, 357, 8836
10690, 283, 29566
10691, 354, 8836
10692, 276, 22213
10693, 340, 8836
10694, 355, 8836
10695, 290, 2590
10696, 325, 2936
10697, 408, 8836
10698, 4294967295, 0
10699, 4294967295, 0
10700, 260, 8272
10701, 4294967295, 0
10702, 365, 13349
10703, 4294967295, 0
10704, 4294967295, 0
10705, 298, 5418
10706, 360, 11494
10707, 306, 5418
10708, 216, 16591
10709, 350, 5418
10710, 299, 5418
10711, 343, 5418
10712, 367, 5418
10713, 256, 5266
10714, 611, 30526
10715, 4294967295, 0
10716, 308, 13321
10717, 354, 15764
10718, 4294967295, 0
10719, 528, 35998
10720, 377, 23750
10721, 350, 14137
10722, 409, 8526
10723, 322, 8526
10724, 399, 8526
10725, 387, 8526
10726, 324, 24673
10727, 340, 8526
10728, 331, 3171
10729, 383, 3171
10730, 250, 21247
10731, 388, 3171
10732, 337, 3171
10733, 244, 7402
10734, 383, 3171
10735, 128, 5903
10736, 409, 6829
10737, 375, 6829
10738, 323, 6829
10739, 371, 6829
10740, 195, 4391
10741, 265, 10795
10742, 399, 1396
10743, 412, 1396
10744, 322, 1396
10745, 404, 3886
10746, 352, 3886
10747, 389, 3886
10748, 258, 15245
10749, 262, 18813
10750, 280, 1828
10751, 175, 17008
10752, 194, 1828
10753, 396, 20615
10754, 242, 11827
10755, 484, 10753
10756, 385, 16000
10757, 466, 10753
10758, 212, 4357
10759, 278, 30532
10760, 225, 10655
10761, 280, 6255
10762, 263, 6255
10763, 223, 6255
10764, 287, 6255
10765, 223, 6255
10766, 436, 4218
10767, 370, 6258
10768, 385, 4218
10769, 296, 22337
10770, 315, 10769
10771, 243, 11962
10772, 255, 5277
10773, 212, 5277
10774, 203, 5277
10775, 243, 5277
10776, 211, 5277
10777, 347, 9104
10778, 317, 4225
10779, 388, 9104
10780, 394, 9104
10781, 384, 9104
10782, 383, 9104
10783, 4294967295, 0
10784, 489, 27134
10785, 4294967295, 0
10786, 558, 28395
10787, 460, 8379
10788, 4294967295, 0
10789, 4294967295, 0
10790, 4294967295, 0
10791, 261, 14517
10792, 317, 6042
10793, 302, 21720
10794, 237, 6959
10795, 244, 10794
10796, 398, 6042
10797, 342, 6042
10798, 325, 10793
10799, 220, 22273
10800, 301, 9207
10801, 324, 10526
10802, 299, 10526
10803, 315, 17942
10804, 210, 9812
10805, 293, 9812
10806, 329, 8823
10807, 286, 8823
10808, 325, 8823
10809, 351, 8823
10810, 508, 10634
10811, 289, 4863
10812, 292, 20678
10813, 524, 10634
10814, 546, 10634
10815, 271, 3712
10816, 518, 10634
10817, 294, 16453
10818, 362, 10592
10819, 338, 8416
10820, 411, 8416
10821, 366, 8416
10822, 166, 12737
10823, 330, 14562
10824, 303, 15311
10825, 325, 16357
10826, 232, 17506
10827, 416, 10638
10828, 402, 10638
10829, 366, 10638
10830, 345, 18615
10831, 367, 10638
10832, 362, 24483
10833, 259, 16345
10834, 425, 9924
10835, 396, 28321
10836, 415, 9924
10837, 272, 31695
10838, 291, 3031
10839, 391, 629
10840, 300, 629
10841, 335, 629
10842, 346, 629
10843, 255, 4186
10844, 260, 15889
10845, 378, 4001
10846, 424, 4001
10847, 375, 4001
10848, 332, 17628
10849, 380, 4001
10850, 422, 10507
10851, 303, 6438
10852, 370, 10855
10853, 440, 10507
10854, 209, 26494
10855, 312, 2360
10856, 240, 10428
10857, 278, 10428
10858, 239, 1305
10859, 217, 1305
10860, 283, 8347
10861, 235, 8347
10862, 312, 8347
10863, 294, 4425
10864, 263, 8347
10865, 317, 8347
10866, 284, 7861
10867, 296, 7861
10868, 233, 6320
10869, 224, 14646
10870, 348, 7861
10871, 248, 11391
10872, 260, 3910
10873, 213, 3910
10874, 250, 3910
10875, 234, 9417
10876, 216, 3910
10877, 326, 1160
10878, 362, 1160
10879, 290, 1160
10880, 345, 1160
10881, 284, 1160
10882, 298, 1160
10883, 308, 1160
10884, 279, 1160
10885, 289, 1160
10886, 237, 2210
10887, 335, 10228
10888, 286, 10228
10889, 260, 10228
10890, 317, 10228
10891, 309, 3829
10892, 258, 3829
10893, 226, 3829
10894, 294, 3829
10895, 309, 3829
10896, 262, 3829
10897, 238, 3829
10898, 223, 3829
10899, 369, 31122
10900, 229, 3785
10901, 551, 4928
10902, 547, 4928
10903, 475, 4928
10904, 508, 4928
10905, 4294967295, 0
10906, 290, 24506
10907, 490, 36140
10908, 536, 3879
10909, 4294967295, 0
10910, 4294967295, 0
10911, 267, 8023
10912, 270, 10911
10913, 285, 1755
10914, 280, 10911
10915, 296, 10893
10916, 357, 10911
10917, 251, 6959
10918, 428, 3687
10919, 441, 3687
10920, 415, 3687
10921, 228, 7639
10922, 382, 19671
10923, 457, 24854
10924, 420, 22319
10925, 417, 3687
10926, 270, 4702
10927, 315, 3537
10928, 250, 1105
10929, 266, 27680
10930, 246, 5698
10931, 331, 18777
10932, 360, 6013
10933, 368, 6013
10934, 277, 6013
10935, 306, 18608
10936, 255, 3960
10937, 255, 4750
10938, 188, 2981
10939, 310, 4750
10940, 283, 4750
10941, 347, 14754
10942, 429, 9886
10943, 282, 11686
10944, 345, 9886
10945, 407, 9886
10946, 231, 8399
10947, 234, 8399
10948, 263, 4536
10949, 310, 8399
10950, 279, 8399
10951, 347, 10194
10952, 345, 10194
10953, 394, 10194
10954, 363, 11632
10955, 278, 6944
10956, 244, 2812
10957, 297, 4225
10958, 301, 31160
10959, 297, 11626
10960, 367, 4225
10961, 330, 4225
10962, 355, 26248
10963, 330, 10102
10964, 370, 10744
10965, 364, 26801
10966, 295, 27129
10967, 336, 10744
10968, 325, 10744
10969, 271, 15740
10970, 357, 10744
10971, 353, 10744
10972, 268, 16562
10973, 320, 7960
10974, 307, 5130
10975, 361, 5130
10976, 334, 11838
10977, 319, 5130
10978, 263, 16072
10979, 513, 3808
10980, 566, 3808
10981, 589, 3808
10982, 506, 3808
10983, 271, 10504
10984, 290, 7764
10985, 361, 10118
10986, 322, 1012
10987, 371, 10118
10988, 206, 10487
10989, 276, 18813
10990, 306, 7661
10991, 277, 1926
10992, 288, 7661
10993, 349, 7661
10994, 294, 7661
10995, 321, 7661
10996, 431, 5107
10997, 450, 5107
10998, 341, 8541
10999, 269, 10005
11000, 488, 5107
11001, 362, 7933
11002, 389, 7933
11003, 384, 7933
11004, 336, 7933
11005, 341, 7933
11006, 339, 7933
11007, 337, 7933
11008, 204, 15657
11009, 267, 3353
11010, 263, 537
11011, 359, 3353
11012, 257, 8412
11013, 364, 8450
11014, 306, 8450
11015, 220, 470
11016, 249, 4638
11017, 286, 12294
11018, 295, 6082
11019, 366, 6082
11020, 195, 11692
11021, 433, 9589
11022, 294, 7715
11023, 480, 4128
11024, 434, 4128
11025, 456, 4128
11026, 198, 15812
11027, 446, 4128
11028, 451, 4128
11029, 484, 4128
11030, 304, 10552
11031, 244, 20294
11032, 331, 10552
11033, 338, 10552
11034, 285, 10552
11035, 238, 9034
11036, 435, 4688
11037, 414, 4688
11038, 313, 7081
11039, 247, 7150
11040, 287, 7081
11041, 294, 7081
11042, 208, 11507
11043, 322, 26910
11044, 320, 13176
11045, 371, 11125
11046, 434, 10712
11047, 324, 24256
11048, 431, 10712
11049, 331, 16416
11050, 464, 10712
11051, 208, 7781
11052, 249, 10938
11053, 271, 24895
11054, 207, 7781
11055, 246, 7781
11056, 298, 7781
11057, 238, 15327
11058, 202, 15327
11059, 236, 10655
11060, 347, 9194
11061, 275, 21269
11062, 411, 9194
11063, 423, 9194
11064, 423, 9194
11065, 403, 9194
11066, 290, 6955
11067, 285, 1543
11068, 301, 6955
11069, 311, 6955
11070, 341, 6955
11071, 328, 6955
11072, 255, 6955
11073, 270, 6955
11074, 250, 6955
11075, 310, 6955
11076, 318, 34325
11077, 353, 17486
11078, 368, 7082
11079, 234, 15242
11080, 333, 11351
11081, 328, 7082
11082, 227, 4246
11083, 316, 35816
11084, 101, 11107
11085, 368, 9645
11086, 251, 23751
11087, 287, 9645
11088, 296, 9645
11089, 375, 7224
11090, 388, 4797
11091, 400, 4797
11092, 352, 4797
11093, 316, 4797
11094, 401, 4797
11095, 386, 36617
11096, 336, 5488
11097, 231, 8215
11098, 285, 5488
11099, 336, 5488
11100, 167, 4
11101, 138, 4
11102, 133, 4
11103, 142, 4
11104, 125, 4
11105, 178, 4
11106, 169, 4
11107, 93, 4
11108, 396, 5987
11109, 228, 12422
11110, 453, 5987
11111, 401, 8518
11112, 285, 8037
11113, 433, 5987
11114, 276, 9890
11115, 191, 34002
11116, 324, 9890
11117, 258, 9890
11118, 259, 9890
11119, 278, 9890
11120, 338, 9890
11121, 321, 12424
11122, 332, 9890
11123, 324, 4192
11124, 392, 4192
11125, 326, 10460
11126, 333, 4192
11127, 329, 4192
11128, 326, 18630
11129, 311, 12684
11130, 339, 4192
11131, 360, 11995
11132, 332, 2312
11133, 349, 2312
11134, 377, 2312
11135, 316, 6770
11136, 279, 6770
11137, 219, 5350
11138, 316, 6770
11139, 298, 6770
11140, 239, 6770
11141, 257, 6770
11142, 196, 14517
11143, 201, 11142
11144, 281, 2760
11145, 295, 14161
11146, 292, 7422
11147, 340, 9340
11148, 365, 9340
11149, 311, 9340
11150, 227, 9303
11151, 352, 10517
11152, 326, 10517
11153, 334, 10517
11154, 315, 10517
11155, 239, 29899
11156, 316, 1412
11157, 317, 6937
11158, 226, 6912
11159, 329, 6937
11160, 263, 12434
11161, 434, 5299
11162, 302, 12562
11163, 337, 13179
11164, 362, 5299
11165, 401, 5299
11166, 375, 5299
11167, 425, 5299
11168, 359, 9728
11169, 297, 7512
11170, 405, 11168
11171, 361, 23808
11172, 300, 15964
11173, 433, 11168
11174, 456, 11168
11175, 244, 9301
11176, 265, 6210
11177, 286, 25056
11178, 250, 9301
11179, 258, 9301
11180, 289, 9301
11181, 252, 9301
11182, 279, 9301
11183, 182, 10735
11184, 323, 6813
11185, 277, 6270
11186, 345, 6270
11187, 279, 6270
11188, 397, 1504
11189, 320, 1504
11190, 374, 1504
11191, 327, 1504
11192, 333, 3309
11193, 375, 1504
11194, 335, 9644
11195, 351, 9644
11196, 381, 9644
11197, 355, 12693
11198, 370, 9644
11199, 353, 10592
11200, 345, 10592
11201, 256, 1166
11202, 324, 6610
11203, 342, 7859
11204, 231, 6727
11205, 252, 3031
11206, 303, 3031
11207, 288, 3031
11208, 263, 3031
11209, 307, 3031
11210, 251, 3031
11211, 301, 3031
11212, 4294967295, 0
11213, 334, 4966
11214, 358, 4966
11215, 358, 4966
11216, 269, 4966
11217, 267, 4966
11218, 319, 4966
11219, 273, 4966
11220, 211, 27915
11221, 368, 2897
11222, 306, 12532
11223, 380, 2897
11224, 416, 2897
11225, 369, 2897
11226, 243, 4649
11227, 274, 4649
11228, 288, 395
11229, 256, 7709
11230, 363, 16258
11231, 262, 14059
11232, 575, 3879
11233, 558, 3879
11234, 527, 3879
11235, 256, 23030
11236, 411, 6433
11237, 336, 6433
11238, 386, 6433
11239, 383, 6433
11240, 327, 6433
11241, 203, 15239
11242, 327, 6433
11243, 296, 2700
11244, 245, 2700
11245, 283, 8727
11246, 318, 10277
11247, 405, 10277
11248, 335, 8699
11249, 353, 10277
11250, 364, 10277
11251, 289, 3309
11252, 284, 26535
11253, 338, 10277
11254, 210, 9457
11255, 387, 12227
11256, 270, 11830
11257, 402, 23099
11258, 429, 1104
11259, 259, 5158
11260, 307, 4415
11261, 295, 4415
11262, 271, 4415
11263, 239, 4415
11264, 267, 4415
11265, 270, 6744
11266, 269, 7148
11267, 267, 7148
11268, 252, 4391
11269, 334, 7148
11270, 338, 28907
11271, 468, 8133
11272, 364, 12470
11273, 294, 14646
11274, 382, 22669
11275, 469, 8133
11276, 462, 8133
11277, 308, 21196
11278, 496, 8133
11279, 266, 3975
11280, 267, 3975
11281, 306, 3975
11282, 275, 3975
11283, 328, 3975
11284, 253, 2444
11285, 335, 13593
11286, 417, 7913
11287, 346, 7913
11288, 337, 12615
11289, 245, 15612
11290, 310, 10012
11291, 346, 8688
11292, 322, 31282
11293, 325, 23509
11294, 333, 8688
11295, 342, 8688
11296, 335, 8688
11297, 358, 10372
11298, 259, 15338
11299, 312, 13516
11300, 408, 10372
11301, 363, 27755
11302, 430, 10372
11303, 389, 36386
11304, 335, 13665
11305, 369, 7618
11306, 279, 10741
11307, 263, 10538
11308, 250, 4433
11309, 427, 7618
11310, 272, 9300
11311, 268, 9300
11312, 211, 9300
11313, 248, 9300
11314, 247, 9300
11315, 295, 9300
11316, 308, 9300
11317, 199, 11100
11318, 221, 11100
11319, 209, 11100
11320, 171, 11100
11321, 267, 11100
11322, 223, 11100
11323, 297, 5838
11324, 284, 5838
11325, 312, 5838
11326, 300, 5838
11327, 285, 4253
11328, 313, 5838
11329, 347, 5838
11330, 281, 6905
11331, 313, 6905
11332, 350, 6905
11333, 282, 6905
11334, 285, 6905
11335, 336, 6905
11336, 306, 20792
11337, 215, 18780
11338, 306, 7864
11339, 269, 7864
11340, 300, 7864
11341, 266, 7864
11342, 286, 24052
11343, 257, 2331
11344, 298, 1044
11345, 279, 1044
11346, 324, 1044
11347, 257, 1044
11348, 344, 1044
11349, 118, 5903
11350, 255, 20178
11351, 324, 13511
11352, 483, 4284
11353, 431, 4284
11354, 328, 20272
11355, 469, 4284
11356, 308, 10179
11357, 227, 23752
11358, 330, 21863
11359, 299, 3836
11360, 260, 20986
11361, 337, 3836
11362, 323, 3836
11363, 324, 3836
11364, 309, 3712
11365, 290, 3712
11366, 300, 3712
11367, 273, 16530
11368, 268, 3712
11369, 217, 3660
11370, 185, 3593
11371, 370, 7483
11372, 392, 7483
11373, 335, 7483
11374, 396, 7483
11375, 340, 7483
11376, 335, 7483
11377, 259, 11115
11378, 201, 11830
11379, 203, 1166
11380, 263, 12465
11381, 335, 6078
11382, 4294967295, 0
11383, 173, 2661
11384, 236, 2661
11385, 186, 2661
11386, 228, 2661
11387, 195, 2661
11388, 165, 2661
11389, 196, 2661
11390, 228, 4390
11391, 208, 4390
11392, 275, 4390
11393, 220, 4390
11394, 206, 4390
11395, 4294967295, 0
11396, 4294967295, 0
11397, 164, 14901
11398, 319, 10272
11399, 4294967295, 0
11400, 4294967295, 0
11401, 220, 31896
11402, 302, 8748
11403, 305, 8748
11404, 275, 8748
11405, 275, 8748
11406, 267, 8748
11407, 261, 539
11408, 260, 8748
11409, 323, 8748
11410, 320, 8748
11411, 378, 5479
11412, 321, 27192
11413, 419, 5479
11414, 416, 5479
11415, 404, 5479
11416, 478, 5886
11417, 375, 23204
11418, 564, 5886
11419, 556, 5886
11420, 322, 11702
11421, 374, 4437
11422, 292, 20883
11423, 374, 4295
11424, 315, 25909
11425, 380, 4295
11426, 349, 2630
11427, 290, 2630
11428, 298, 2630
11429, 348, 2630
11430, 323, 2630
11431, 351, 2630
11432, 330, 6883
11433, 337, 2630
11434, 295, 2630
11435, 382, 3011
11436, 338, 3881
11437, 374, 27717
11438, 415, 3011
11439, 205, 17904
11440, 313, 16532
11441, 189, 5903
11442, 345, 20124
11443, 315, 18421
11444, 319, 2514
11445, 284, 7711
11446, 274, 10491
11447, 338, 10491
11448, 267, 10491
11449, 275, 10491
11450, 253, 10491
11451, 303, 10491
11452, 279, 10491
11453, 314, 10491
11454, 256, 7402
11455, 285, 7402
11456, 294, 7402
11457, 262, 7402
11458, 334, 7402
11459, 323, 7402
11460, 291, 8715
11461, 276, 8715
11462, 304, 8715
11463, 250, 1755
11464, 303, 8715
11465, 273, 8715
11466, 231, 4044
11467, 291, 2360
11468, 364, 2360
11469, 292, 2360
11470, 362, 20098
11471, 310, 2360
11472, 321, 2360
11473, 319, 2360
11474, 332, 6536
11475, 245, 6536
11476, 249, 6536
11477, 286, 8408
11478, 403, 11032
11479, 333, 22415
11480, 273, 19519
11481, 4294967295, 0
11482, 362, 15734
11483, 437, 10046
11484, 442, 10046
11485, 410, 10046
11486, 345, 8519
11487, 464, 10046
11488, 463, 10046
11489, 302, 8353
11490, 289, 13608
11491, 329, 8353
11492, 262, 15656
11493, 283, 8353
11494, 326, 24767
11495, 295, 8353
11496, 242, 13118
11497, 265, 7451
11498, 277, 7451
11499, 273, 18120
11500, 247, 7451
11501, 309, 7451
11502, 294, 7451
11503, 331, 19487
11504, 301, 21155
11505, 366, 4081
11506, 391, 4081
11507, 204, 2986
11508, 365, 4081
11509, 407, 24867
11510, 461, 10918
11511, 458, 30061
11512, 289, 20072
11513, 249, 1428
11514, 346, 11838
11515, 403, 34520
11516, 312, 10005
11517, 229, 10005
11518, 295, 10005
11519, 315, 10005
11520, 227, 1630
11521, 326, 1309
11522, 321, 1309
11523, 294, 1630
11524, 298, 1309
11525, 254, 1309
11526, 296, 9118
11527, 293, 9118
11528, 346, 9118
11529, 351, 9118
11530, 301, 9118
11531, 349, 9118
11532, 264, 9118
11533, 317, 31701
11534, 325, 12199
11535, 293, 11015
11536, 327, 11533
11537, 342, 12199
11538, 320, 11533
11539, 236, 677
11540, 398, 7370
11541, 323, 5346
11542, 433, 7370
11543, 409, 7370
11544, 182, 6953
11545, 399, 7370
11546, 295, 7057
11547, 332, 10247
11548, 317, 7057
11549, 332, 7057
11550, 317, 7057
11551, 300, 7057
11552, 301, 7057
11553, 307, 7057
11554, 303, 12468
11555, 149, 5903
11556, 345, 11086
11557, 322, 11086
11558, 268, 16022
11559, 268, 11086
11560, 280, 11086
11561, 343, 11316
11562, 401, 9060
11563, 330, 9060
11564, 348, 9060
11565, 411, 9060
11566, 340, 9060
11567, 249, 27274
11568, 266, 11567
11569, 341, 11567
11570, 327, 11567
11571, 245, 3322
11572, 311, 3322
11573, 326, 3322
11574, 220, 13351
11575, 231, 3322
11576, 291, 13351
11577, 279, 3322
11578, 279, 3322
11579, 335, 20272
11580, 396, 8419
11581, 315, 8419
11582, 269, 26837
11583, 370, 8419
11584, 317, 8419
11585, 278, 1163
11586, 327, 8419
11587, 264, 21247
11588, 279, 14417
11589, 259, 21247
11590, 270, 21247
11591, 293, 4745
