node, distance_to, predecessor
1615, 316, 507
1616, 204, 992
1617, 307, 507
1618, 256, 507
1619, 232, 496
1620, 182, 496
1621, 226, 496
1622, 206, 496
1623, 200, 496
1624, 197, 496
1625, 248, 515
1626, 251, 496
1627, 201, 512
1628, 186, 512
1629, 210, 512
1630, 232, 512
1631, 241, 5096
1632, 174, 512
1633, 243, 512
1634, 193, 512
1635, 215, 512
1636, 202, 582
1637, 298, 2257
1638, 246, 510
1639, 199, 1048
1640, 242, 510
1641, 197, 1369
1642, 229, 510
1643, 224, 826
1644, 272, 515
1645, 243, 515
1646, 240, 515
1647, 309, 515
1648, 238, 515
1649, 232, 516
1650, 316, 516
1651, 261, 516
1652, 253, 4244
1653, 231, 519
1654, 195, 519
1655, 173, 519
1656, 181, 519
1657, 202, 519
1658, 179, 519
1659, 190, 519
1660, 187, 519
1661, 294, 526
1662, 213, 1658
1663, 257, 1642
1664, 213, 2138
1665, 245, 526
1666, 219, 524
1667, 190, 527
1668, 207, 1660
1669, 196, 527
1670, 248, 3066
1671, 279, 527
1672, 205, 527
1673, 256, 1660
1674, 340, 531
1675, 281, 956
1676, 324, 531
1677, 340, 4475
1678, 236, 5139
1679, 317, 531
1680, 271, 3734
1681, 297, 533
1682, 274, 533
1683, 307, 533
1684, 320, 533
1685, 245, 4564
1686, 326, 1565
1687, 294, 3015
1688, 341, 9924
1689, 198, 1145
1690, 299, 1540
1691, 282, 535
1692, 270, 3636
1693, 350, 535
1694, 278, 556
1695, 269, 535
1696, 288, 2416
1697, 297, 3838
1698, 303, 536
1699, 209, 5064
1700, 269, 2496
1701, 247, 545
1702, 287, 545
1703, 304, 1425
1704, 189, 1503
1705, 233, 871
1706, 261, 1717
1707, 255, 545
1708, 221, 1604
1709, 217, 580
1710, 233, 2484
1711, 193, 862
1712, 305, 485
1713, 298, 547
1714, 218, 4657
1715, 298, 547
1716, 229, 837
1717, 244, 263
1718, 203, 3919
1719, 231, 547
1720, 230, 1454
1721, 295, 547
1722, 191, 611
1723, 234, 2543
1724, 188, 511
1725, 242, 549
1726, 291, 549
1727, 215, 549
1728, 205, 830
1729, 253, 549
1730, 244, 549
1731, 302, 7729
1732, 213, 2695
1733, 273, 1624
1734, 314, 550
1735, 317, 550
1736, 281, 550
1737, 274, 556
1738, 206, 556
1739, 229, 691
1740, 268, 2067
1741, 235, 556
1742, 343, 558
1743, 263, 558
1744, 268, 558
1745, 273, 558
1746, 312, 4395
1747, 174, 385
1748, 299, 2863
1749, 311, 563
1750, 285, 4054
1751, 232, 1711
1752, 286, 5973
1753, 312, 563
1754, 271, 563
1755, 245, 133
1756, 353, 563
1757, 263, 2902
1758, 284, 563
1759, 261, 758
1760, 259, 1354
1761, 291, 565
1762, 225, 565
1763, 291, 2785
1764, 243, 617
1765, 177, 3889
1766, 301, 4753
1767, 363, 562
1768, 366, 562
1769, 227, 568
1770, 246, 568
1771, 216, 568
1772, 264, 568
1773, 236, 566
1774, 253, 566
1775, 237, 566
1776, 239, 566
1777, 208, 758
1778, 315, 2128
1779, 319, 571
1780, 229, 504
1781, 219, 504
1782, 217, 504
1783, 215, 504
1784, 220, 504
1785, 273, 5836
1786, 211, 1356
1787, 187, 2006
1788, 222, 576
1789, 238, 6861
1790, 229, 576
1791, 284, 577
1792, 334, 577
1793, 245, 577
1794, 237, 1718
1795, 246, 2367
1796, 251, 577
1797, 197, 5505
1798, 255, 1382
1799, 310, 6459
1800, 346, 575
1801, 269, 3109
1802, 270, 1660
1803, 304, 575
1804, 325, 704
1805, 261, 1655
1806, 242, 1164
1807, 215, 580
1808, 230, 580
1809, 244, 580
1810, 280, 580
1811, 274, 581
1812, 233, 581
1813, 209, 581
1814, 230, 5029
1815, 217, 581
1816, 193, 756
1817, 234, 511
1818, 195, 582
1819, 211, 1528
1820, 215, 582
1821, 219, 582
1822, 187, 582
1823, 166, 567
1824, 228, 567
1825, 208, 567
1826, 169, 567
1827, 232, 567
1828, 204, 567
1829, 206, 567
1830, 221, 567
1831, 285, 528
1832, 274, 7474
1833, 320, 6459
1834, 212, 586
1835, 219, 586
1836, 252, 2691
1837, 213, 586
1838, 264, 586
1839, 216, 586
1840, 212, 590
1841, 279, 590
1842, 286, 1058
1843, 211, 590
1844, 276, 590
1845, 247, 1529
1846, 225, 590
1847, 239, 4254
1848, 202, 1971
1849, 280, 1925
1850, 234, 2484
1851, 308, 2950
1852, 244, 7040
1853, 229, 595
1854, 266, 867
1855, 269, 3006
1856, 230, 595
1857, 276, 3300
1858, 239, 1339
1859, 282, 595
1860, 274, 822
1861, 277, 1534
1862, 265, 597
1863, 227, 2953
1864, 236, 597
1865, 230, 597
1866, 231, 528
1867, 206, 528
1868, 289, 5903
1869, 306, 603
1870, 213, 1669
1871, 298, 603
1872, 289, 2602
1873, 282, 592
1874, 277, 592
1875, 270, 592
1876, 227, 592
1877, 296, 592
1878, 254, 592
1879, 260, 3109
1880, 228, 592
1881, 212, 592
1882, 267, 592
1883, 227, 4816
1884, 200, 2486
1885, 243, 610
1886, 233, 610
1887, 261, 610
1888, 270, 611
1889, 220, 611
1890, 251, 611
1891, 225, 611
1892, 260, 2296
1893, 221, 1367
1894, 217, 605
1895, 240, 605
1896, 215, 605
1897, 209, 605
1898, 187, 2482
1899, 192, 605
1900, 260, 605
1901, 198, 605
1902, 284, 605
1903, 218, 2151
1904, 203, 2440
1905, 245, 2309
1906, 294, 621
1907, 209, 765
1908, 313, 621
1909, 278, 9771
1910, 268, 5442
1911, 275, 1928
1912, 309, 617
1913, 329, 617
1914, 261, 617
1915, 256, 3028
1916, 280, 620
1917, 273, 3574
1918, 197, 1324
1919, 221, 1140
1920, 299, 620
1921, 254, 1082
1922, 222, 6102
1923, 272, 7601
1924, 253, 620
1925, 278, 1162
1926, 318, 628
1927, 257, 9774
1928, 251, 628
1929, 244, 628
1930, 294, 628
1931, 290, 748
1932, 237, 4496
1933, 254, 630
1934, 167, 1454
1935, 290, 2853
1936, 238, 2580
1937, 265, 631
1938, 213, 3078
1939, 275, 631
1940, 257, 2793
1941, 245, 631
1942, 265, 631
1943, 225, 4688
1944, 268, 1943
1945, 236, 633
1946, 262, 1359
1947, 304, 1169
1948, 303, 632
1949, 245, 4977
1950, 242, 1164
1951, 290, 638
1952, 249, 638
1953, 210, 638
1954, 213, 638
1955, 201, 638
1956, 238, 638
1957, 288, 638
1958, 269, 1322
1959, 212, 1184
1960, 226, 1315
1961, 256, 1314
1962, 222, 4524
1963, 221, 1955
1964, 258, 4226
1965, 290, 637
1966, 260, 2535
1967, 254, 2416
1968, 208, 758
1969, 264, 2050
1970, 243, 641
1971, 198, 2380
1972, 228, 647
1973, 245, 647
1974, 214, 1660
1975, 269, 649
1976, 294, 4494
1977, 235, 649
1978, 282, 649
1979, 269, 650
1980, 235, 768
1981, 287, 4628
1982, 246, 723
1983, 234, 2438
1984, 283, 650
1985, 212, 543
1986, 277, 543
1987, 229, 543
1988, 233, 841
1989, 256, 654
1990, 251, 654
1991, 295, 654
1992, 298, 654
1993, 229, 654
1994, 232, 1824
1995, 292, 657
1996, 249, 1614
1997, 267, 1042
1998, 220, 2602
1999, 253, 1551
2000, 325, 657
2001, 242, 660
2002, 189, 826
2003, 262, 660
2004, 302, 660
2005, 234, 660
2006, 179, 8253
2007, 261, 2346
2008, 245, 648
2009, 239, 648
2010, 248, 648
2011, 251, 1614
2012, 266, 648
2013, 312, 1057
2014, 306, 716
2015, 235, 850
2016, 272, 2400
2017, 277, 668
2018, 253, 6250
2019, 311, 668
2020, 248, 4700
2021, 327, 7461
2022, 266, 668
2023, 326, 671
2024, 294, 3109
2025, 302, 671
2026, 202, 3687
2027, 302, 671
2028, 260, 8265
2029, 313, 4194
2030, 276, 673
2031, 221, 2343
2032, 314, 673
2033, 252, 3093
2034, 209, 1184
2035, 260, 673
2036, 328, 673
2037, 279, 5284
2038, 275, 674
2039, 284, 1421
2040, 308, 674
2041, 298, 674
2042, 293, 674
2043, 296, 1070
2044, 282, 1079
2045, 212, 1306
2046, 284, 675
2047, 311, 675
2048, 254, 675
2049, 244, 675
2050, 205, 768
2051, 244, 2851
2052, 209, 1086
2053, 206, 1356
2054, 243, 683
2055, 292, 683
2056, 227, 683
2057, 231, 683
2058, 208, 1356
2059, 258, 683
2060, 224, 1054
2061, 268, 2448
2062, 221, 3164
2063, 314, 684
2064, 233, 3274
2065, 338, 9646
2066, 201, 2389
2067, 261, 3903
2068, 189, 4534
2069, 254, 1518
2070, 306, 678
2071, 208, 263
2072, 303, 821
2073, 287, 678
2074, 265, 5372
2075, 263, 988
2076, 249, 1157
2077, 272, 678
2078, 261, 1274
2079, 298, 3697
2080, 299, 688
2081, 342, 688
2082, 315, 688
2083, 297, 5772
2084, 283, 688
2085, 272, 4166
2086, 229, 5673
2087, 209, 6143
2088, 225, 2091
2089, 234, 685
2090, 229, 3411
2091, 199, 1669
2092, 289, 685
2093, 270, 685
2094, 292, 702
2095, 290, 685
2096, 235, 1850
2097, 250, 3127
2098, 331, 753
2099, 294, 693
2100, 241, 1382
2101, 262, 693
2102, 235, 2953
2103, 347, 693
2104, 341, 693
2105, 323, 693
2106, 222, 691
2107, 235, 691
2108, 246, 691
2109, 167, 691
2110, 213, 691
2111, 208, 691
2112, 232, 691
2113, 276, 5150
2114, 309, 696
2115, 217, 4140
2116, 298, 7661
2117, 276, 696
2118, 328, 696
2119, 246, 8558
2120, 317, 696
2121, 274, 699
2122, 293, 699
2123, 296, 8064
2124, 260, 1633
2125, 278, 5161
2126, 252, 699
2127, 279, 699
2128, 280, 2336
2129, 256, 703
2130, 284, 2995
2131, 290, 4067
2132, 238, 703
2133, 213, 5779
2134, 268, 703
2135, 296, 703
2136, 324, 703
2137, 189, 1504
2138, 186, 4711
2139, 259, 704
2140, 263, 705
2141, 287, 705
2142, 279, 705
2143, 253, 4249
2144, 270, 1353
2145, 273, 2395
2146, 316, 706
2147, 271, 2026
2148, 329, 706
2149, 293, 706
2150, 288, 706
2151, 198, 4980
2152, 259, 2504
2153, 253, 4033
2154, 271, 3021
2155, 236, 3636
2156, 258, 811
2157, 227, 5144
2158, 278, 708
2159, 245, 3676
2160, 260, 2262
2161, 295, 1042
2162, 249, 713
2163, 229, 713
2164, 256, 713
2165, 244, 4223
2166, 260, 4609
2167, 298, 709
2168, 247, 916
2169, 226, 3126
2170, 244, 709
2171, 310, 709
2172, 258, 714
2173, 281, 714
2174, 278, 714
2175, 260, 6042
2176, 278, 9813
2177, 267, 1191
2178, 230, 3078
2179, 242, 3153
2180, 318, 717
2181, 252, 791
2182, 282, 2419
2183, 327, 717
2184, 371, 717
2185, 322, 719
2186, 236, 2996
2187, 268, 719
2188, 248, 2458
2189, 331, 721
2190, 245, 3285
2191, 251, 3127
2192, 252, 1130
2193, 239, 1400
2194, 308, 721
2195, 210, 2408
2196, 261, 3020
2197, 211, 2408
2198, 264, 5416
2199, 262, 723
2200, 257, 723
2201, 279, 1884
2202, 265, 723
2203, 268, 723
2204, 250, 2863
2205, 330, 723
2206, 296, 723
2207, 246, 5615
2208, 194, 856
2209, 312, 727
2210, 342, 727
2211, 185, 8843
2212, 246, 2314
2213, 258, 8564
2214, 209, 740
2215, 247, 740
2216, 248, 1809
2217, 258, 2674
2218, 361, 729
2219, 333, 729
2220, 224, 2684
2221, 258, 3714
2222, 288, 728
2223, 276, 3867
2224, 289, 738
2225, 257, 740
2226, 253, 281
2227, 249, 604
2228, 252, 740
2229, 285, 740
2230, 217, 740
2231, 284, 744
2232, 266, 1092
2233, 357, 744
2234, 255, 1971
2235, 266, 1021
2236, 233, 1071
2237, 292, 642
2238, 240, 642
2239, 267, 642
2240, 221, 642
2241, 238, 3546
2242, 419, 747
2243, 323, 748
2244, 202, 2412
2245, 269, 4765
2246, 331, 748
2247, 261, 2412
2248, 255, 821
2249, 180, 750
2250, 181, 750
2251, 232, 750
2252, 241, 750
2253, 243, 750
2254, 250, 750
2255, 212, 750
2256, 193, 750
2257, 266, 1092
2258, 229, 1130
2259, 190, 1655
2260, 177, 844
2261, 304, 2976
2262, 199, 1503
2263, 225, 3223
2264, 271, 758
2265, 227, 5935
2266, 293, 762
2267, 318, 762
2268, 245, 1827
2269, 314, 762
2270, 241, 762
2271, 274, 763
2272, 222, 763
2273, 216, 763
2274, 199, 862
2275, 240, 1421
2276, 363, 753
2277, 314, 753
2278, 281, 753
2279, 282, 2415
2280, 320, 753
2281, 267, 842
2282, 289, 4420
2283, 195, 765
2284, 197, 765
2285, 234, 698
2286, 195, 765
2287, 260, 766
2288, 257, 3300
2289, 239, 9543
2290, 214, 2437
2291, 265, 4903
2292, 245, 768
2293, 288, 768
2294, 222, 761
2295, 221, 761
2296, 218, 761
2297, 298, 1409
2298, 250, 1370
2299, 214, 1551
2300, 292, 4957
2301, 200, 4759
2302, 389, 788
2303, 353, 788
2304, 321, 788
2305, 315, 788
2306, 232, 791
2307, 294, 2367
2308, 255, 791
2309, 222, 1727
2310, 258, 972
2311, 230, 1839
2312, 341, 789
2313, 354, 789
2314, 243, 3230
2315, 238, 1003
2316, 281, 6885
2317, 281, 2865
2318, 305, 1308
2319, 316, 3411
2320, 265, 1719
2321, 314, 790
2322, 307, 790
2323, 247, 1048
2324, 359, 790
2325, 217, 792
2326, 237, 2416
2327, 236, 792
2328, 260, 792
2329, 244, 792
2330, 234, 792
2331, 253, 3355
2332, 307, 794
2333, 271, 9166
2334, 307, 794
2335, 291, 794
2336, 257, 794
2337, 208, 7040
2338, 220, 1400
2339, 287, 794
2340, 260, 3311
2341, 234, 2367
2342, 307, 4212
2343, 192, 2690
2344, 221, 1884
2345, 245, 6716
2346, 214, 811
2347, 200, 811
2348, 254, 811
2349, 246, 4226
2350, 217, 811
2351, 259, 816
2352, 238, 820
2353, 236, 6542
2354, 290, 820
2355, 273, 1378
2356, 278, 820
2357, 241, 2412
2358, 249, 822
2359, 280, 822
2360, 326, 822
2361, 266, 2419
2362, 186, 1324
2363, 305, 822
2364, 205, 2618
2365, 207, 3583
2366, 319, 1109
2367, 205, 826
2368, 239, 826
2369, 233, 826
2370, 224, 826
2371, 192, 827
2372, 190, 827
2373, 219, 827
2374, 228, 827
2375, 245, 821
2376, 257, 821
2377, 245, 821
2378, 237, 4268
2379, 299, 6056
2380, 197, 832
2381, 242, 832
2382, 256, 832
2383, 258, 832
2384, 302, 4675
2385, 263, 831
2386, 335, 831
2387, 235, 1720
2388, 210, 847
2389, 180, 847
2390, 249, 835
2391, 259, 835
2392, 258, 830
2393, 224, 830
2394, 290, 830
2395, 231, 5347
2396, 169, 385
2397, 254, 839
2398, 224, 1971
2399, 195, 839
2400, 232, 839
2401, 223, 839
2402, 212, 838
2403, 210, 838
2404, 247, 838
2405, 193, 838
2406, 205, 838
2407, 213, 838
2408, 188, 838
2409, 192, 838
2410, 247, 2367
2411, 252, 837
2412, 192, 7355
2413, 241, 837
2414, 279, 837
2415, 233, 837
2416, 231, 841
2417, 242, 841
2418, 242, 841
2419, 196, 841
2420, 267, 2484
2421, 232, 3554
2422, 226, 840
2423, 258, 840
2424, 273, 5779
2425, 240, 1642
2426, 305, 840
2427, 255, 2787
2428, 225, 840
2429, 208, 840
2430, 309, 842
2431, 231, 842
2432, 242, 842
2433, 247, 1025
2434, 273, 842
2435, 248, 842
2436, 318, 842
2437, 185, 847
2438, 170, 847
2439, 199, 847
2440, 187, 847
2441, 210, 847
2442, 210, 847
2443, 251, 847
2444, 244, 847
2445, 243, 850
2446, 244, 850
2447, 246, 5240
2448, 241, 850
2449, 206, 850
2450, 261, 850
2451, 216, 850
2452, 244, 1180
2453, 186, 844
2454, 245, 844
2455, 208, 844
2456, 218, 844
2457, 229, 844
2458, 179, 844
2459, 224, 846
2460, 221, 846
2461, 248, 846
2462, 255, 4682
2463, 221, 846
2464, 305, 849
2465, 334, 849
2466, 233, 1719
2467, 231, 2403
2468, 274, 281
2469, 281, 849
2470, 281, 1165
2471, 223, 781
2472, 267, 781
2473, 205, 781
2474, 268, 781
2475, 204, 1082
2476, 280, 781
2477, 332, 855
2478, 259, 858
2479, 232, 858
2480, 185, 1048
2481, 247, 2506
2482, 184, 858
2483, 223, 858
2484, 219, 1369
2485, 178, 3889
2486, 136, 8843
2487, 321, 4522
2488, 278, 857
2489, 276, 4002
2490, 318, 3368
2491, 268, 3225
2492, 316, 853
2493, 260, 853
2494, 252, 853
2495, 184, 2006
2496, 263, 3919
2497, 265, 1537
2498, 305, 1050
2499, 171, 2486
2500, 246, 786
2501, 320, 786
2502, 323, 3375
2503, 265, 786
2504, 226, 862
2505, 225, 862
2506, 228, 1203
2507, 236, 862
2508, 282, 1352
2509, 309, 865
2510, 322, 865
2511, 265, 865
2512, 274, 2651
2513, 238, 856
2514, 188, 856
2515, 249, 829
2516, 249, 1082
2517, 263, 856
2518, 215, 1082
2519, 235, 867
2520, 254, 6419
2521, 248, 867
2522, 218, 867
2523, 279, 867
2524, 330, 866
2525, 217, 2438
2526, 290, 866
2527, 304, 6154
2528, 262, 4695
2529, 296, 866
2530, 332, 870
2531, 260, 2695
2532, 243, 1511
2533, 227, 3692
2534, 310, 870
2535, 245, 1263
2536, 298, 870
2537, 219, 14
2538, 233, 871
2539, 258, 7355
2540, 286, 871
2541, 224, 1840
2542, 293, 2062
2543, 232, 1504
2544, 413, 868
2545, 236, 2364
2546, 218, 1101
2547, 274, 2994
2548, 302, 882
2549, 232, 882
2550, 289, 2891
2551, 230, 2195
2552, 259, 3263
2553, 216, 1938
2554, 251, 889
2555, 293, 6055
2556, 290, 889
2557, 281, 4222
2558, 329, 886
2559, 292, 886
2560, 196, 6415
2561, 257, 4769
2562, 311, 891
2563, 219, 1194
2564, 265, 3297
2565, 140, 5062
2566, 294, 3318
2567, 300, 7240
2568, 241, 984
2569, 212, 1153
2570, 219, 892
2571, 282, 1352
2572, 280, 892
2573, 218, 892
2574, 231, 961
2575, 290, 892
2576, 225, 892
2577, 316, 896
2578, 286, 1315
2579, 271, 6043
2580, 209, 2560
2581, 273, 896
2582, 386, 894
2583, 284, 902
2584, 252, 2438
2585, 217, 2337
2586, 288, 3000
2587, 292, 902
2588, 246, 2662
2589, 185, 2389
2590, 242, 2898
2591, 338, 904
2592, 330, 1529
2593, 364, 904
2594, 277, 3245
2595, 239, 934
2596, 341, 906
2597, 292, 5189
2598, 328, 906
2599, 252, 8070
2600, 274, 5615
2601, 304, 906
2602, 196, 807
2603, 230, 916
2604, 227, 916
2605, 209, 961
2606, 269, 932
2607, 257, 2348
2608, 199, 1145
2609, 289, 922
2610, 284, 922
2611, 240, 922
2612, 269, 661
2613, 233, 922
2614, 203, 923
2615, 278, 923
2616, 237, 923
2617, 216, 2619
2618, 181, 1747
2619, 149, 84
2620, 261, 1082
2621, 280, 912
2622, 326, 912
2623, 298, 912
2624, 295, 6169
2625, 227, 2286
2626, 243, 1463
2627, 226, 1263
2628, 276, 2232
2629, 269, 2433
2630, 298, 927
2631, 345, 1712
2632, 250, 6988
2633, 300, 4352
2634, 307, 2574
2635, 293, 5863
2636, 238, 8179
2637, 283, 930
2638, 263, 1101
2639, 290, 930
2640, 262, 1795
2641, 284, 932
2642, 298, 932
2643, 280, 932
2644, 266, 1945
2645, 283, 932
2646, 269, 8057
2647, 267, 932
2648, 336, 932
2649, 273, 1204
2650, 267, 1204
2651, 247, 9882
2652, 304, 931
2653, 296, 1942
2654, 315, 931
2655, 340, 931
2656, 305, 2650
2657, 272, 931
2658, 268, 1158
2659, 309, 3473
2660, 200, 1658
2661, 229, 1657
2662, 241, 6787
2663, 299, 4127
2664, 325, 2416
2665, 232, 1837
2666, 312, 934
2667, 301, 2613
2668, 276, 934
2669, 278, 938
2670, 260, 5651
2671, 256, 2389
2672, 212, 6041
2673, 273, 938
2674, 257, 938
2675, 322, 1744
2676, 286, 938
2677, 340, 936
2678, 267, 1194
2679, 233, 1202
2680, 272, 1258
2681, 372, 935
2682, 293, 935
2683, 192, 1658
2684, 218, 1048
2685, 260, 945
2686, 233, 945
2687, 292, 946
2688, 177, 952
2689, 203, 952
2690, 172, 952
2691, 216, 952
2692, 246, 952
2693, 231, 10159
2694, 163, 952
2695, 173, 952
2696, 158, 952
2697, 309, 943
2698, 310, 5143
2699, 250, 8179
2700, 252, 1354
2701, 249, 3230
2702, 258, 954
2703, 294, 954
2704, 253, 4299
2705, 212, 3134
2706, 321, 956
2707, 305, 3413
2708, 353, 956
2709, 250, 1827
2710, 260, 4239
2711, 318, 958
2712, 256, 958
2713, 239, 958
2714, 249, 4437
2715, 368, 2118
2716, 326, 955
2717, 347, 955
2718, 265, 3173
2719, 273, 959
2720, 182, 961
2721, 226, 961
2722, 224, 961
2723, 204, 961
2724, 246, 961
2725, 253, 1493
2726, 306, 6815
2727, 319, 2523
2728, 235, 5298
2729, 292, 3943
2730, 243, 2927
2731, 358, 971
2732, 318, 4811
2733, 342, 971
2734, 255, 4564
2735, 364, 971
2736, 340, 971
2737, 369, 971
2738, 181, 81
2739, 224, 1400
2740, 258, 977
2741, 276, 977
2742, 321, 977
2743, 309, 977
2744, 224, 977
2745, 254, 980
2746, 271, 984
2747, 296, 984
2748, 257, 1665
2749, 269, 984
2750, 242, 984
2751, 282, 1739
2752, 278, 984
2753, 218, 985
2754, 285, 985
2755, 261, 985
2756, 254, 985
2757, 270, 985
2758, 294, 987
2759, 204, 987
2760, 255, 3639
2761, 338, 972
2762, 323, 1019
2763, 302, 4693
2764, 227, 1839
2765, 210, 1330
2766, 263, 989
2767, 261, 989
2768, 260, 989
2769, 242, 1456
2770, 293, 992
2771, 220, 992
2772, 222, 3639
2773, 254, 992
2774, 278, 992
2775, 246, 2057
2776, 239, 6415
2777, 312, 2261
2778, 257, 6042
2779, 273, 1021
2780, 264, 983
2781, 281, 983
2782, 236, 2661
2783, 282, 983
2784, 321, 983
2785, 248, 2337
2786, 252, 1003
2787, 191, 14
2788, 253, 1003
2789, 282, 1003
2790, 281, 2662
2791, 329, 1008
2792, 251, 1008
2793, 220, 190
2794, 352, 1713
2795, 398, 1015
2796, 262, 1183
2797, 254, 5696
2798, 278, 1805
2799, 225, 127
2800, 304, 1019
2801, 259, 1019
2802, 326, 3822
2803, 269, 1186
2804, 367, 1026
2805, 204, 5505
2806, 250, 2407
2807, 239, 1025
2808, 193, 1504
2809, 302, 4303
2810, 257, 1025
2811, 246, 5029
2812, 224, 2389
2813, 259, 6020
2814, 317, 1021
2815, 315, 7682
2816, 275, 1021
2817, 275, 1021
2818, 269, 1031
2819, 296, 1881
2820, 250, 1031
2821, 242, 1393
2822, 277, 1579
2823, 271, 1030
2824, 258, 3312
2825, 243, 1655
2826, 282, 1042
2827, 304, 1042
2828, 259, 5630
2829, 254, 1048
2830, 246, 1050
2831, 220, 1050
2832, 255, 1050
2833, 323, 1052
2834, 289, 1052
2835, 282, 1052
2836, 315, 5569
2837, 280, 1052
2838, 303, 1052
2839, 289, 1052
2840, 217, 3317
2841, 274, 1051
2842, 276, 1053
2843, 310, 1053
2844, 290, 1053
2845, 259, 5086
2846, 230, 1054
2847, 272, 1054
2848, 268, 1456
2849, 186, 2006
2850, 228, 1054
2851, 217, 1054
2852, 255, 2695
2853, 240, 1511
2854, 302, 4254
2855, 268, 1057
2856, 273, 3650
2857, 267, 1219
2858, 238, 4496
2859, 289, 1717
2860, 304, 1057
2861, 280, 1161
2862, 272, 3384
2863, 230, 6415
2864, 212, 1657
2865, 280, 1058
2866, 211, 3676
2867, 233, 1058
2868, 227, 1058
2869, 254, 6041
2870, 292, 5517
2871, 240, 263
2872, 239, 1145
2873, 237, 5161
2874, 285, 1516
2875, 248, 4249
2876, 283, 1061
2877, 215, 661
2878, 259, 8057
2879, 296, 1061
2880, 364, 1065
2881, 277, 4593
2882, 213, 2283
2883, 277, 1067
2884, 252, 1067
2885, 251, 2904
2886, 214, 1068
2887, 316, 937
2888, 257, 6519
2889, 252, 2533
2890, 247, 1269
2891, 243, 1285
2892, 246, 5060
2893, 298, 3476
2894, 257, 1079
2895, 220, 2672
2896, 234, 1079
2897, 254, 1079
2898, 220, 1218
2899, 284, 1079
2900, 241, 1079
2901, 262, 3115
2902, 223, 3164
2903, 277, 1072
2904, 216, 1072
2905, 196, 1072
2906, 220, 1072
2907, 323, 3173
2908, 317, 1080
2909, 232, 6560
2910, 224, 1082
2911, 217, 1082
2912, 234, 1082
2913, 217, 1082
2914, 221, 1086
2915, 200, 1086
2916, 222, 1086
2917, 210, 1086
2918, 175, 1086
2919, 184, 1086
2920, 196, 1086
2921, 220, 1551
2922, 263, 5355
2923, 238, 8070
2924, 248, 1092
2925, 319, 7068
2926, 254, 2485
2927, 242, 2533
2928, 279, 2011
2929, 303, 1094
2930, 293, 1094
2931, 268, 2904
2932, 228, 2438
2933, 245, 1489
2934, 233, 4759
2935, 276, 1018
2936, 258, 4673
2937, 215, 7355
2938, 297, 3857
2939, 320, 2073
2940, 205, 1660
2941, 234, 3285
2942, 188, 2006
2943, 364, 5617
2944, 218, 1536
2945, 230, 1658
2946, 283, 3748
2947, 287, 1105
2948, 317, 7700
2949, 304, 8083
2950, 277, 1105
2951, 277, 1105
2952, 183, 7040
2953, 184, 2485
2954, 267, 1263
2955, 253, 2986
2956, 347, 1107
2957, 230, 1493
2958, 277, 4878
2959, 277, 4759
2960, 310, 1113
2961, 187, 1143
2962, 323, 4920
2963, 235, 1590
2964, 190, 4983
2965, 289, 1113
2966, 353, 1113
2967, 245, 3204
2968, 230, 1101
2969, 219, 1904
2970, 221, 1101
2971, 234, 1101
2972, 243, 1101
2973, 237, 1101
2974, 295, 1111
2975, 284, 3109
2976, 245, 3675
2977, 310, 5520
2978, 265, 1487
2979, 289, 1111
2980, 341, 1122
2981, 197, 107
2982, 275, 4870
2983, 263, 1122
2984, 295, 6428
2985, 324, 1122
2986, 242, 9224
2987, 331, 1121
2988, 243, 1121
2989, 278, 2658
2990, 278, 1622
2991, 178, 1655
2992, 239, 1655
2993, 303, 1128
2994, 262, 1128
2995, 265, 1123
2996, 217, 1834
2997, 261, 3611
2998, 255, 3126
2999, 218, 1130
3000, 211, 1130
3001, 250, 3293
3002, 195, 1116
3003, 271, 1116
3004, 230, 448
3005, 193, 1655
3006, 256, 2869
3007, 283, 1135
3008, 252, 1135
3009, 264, 1135
3010, 241, 7369
3011, 250, 1135
3012, 236, 2071
3013, 277, 1140
3014, 317, 1140
3015, 267, 1140
3016, 187, 1143
3017, 246, 1143
3018, 187, 1143
3019, 212, 1143
3020, 234, 3021
3021, 194, 1143
3022, 193, 1143
3023, 225, 1143
3024, 189, 1143
3025, 251, 1141
3026, 333, 1141
3027, 240, 1294
3028, 247, 1141
3029, 327, 8457
3030, 290, 1141
3031, 288, 1141
3032, 266, 1141
3033, 226, 2898
3034, 346, 1117
3035, 330, 1117
3036, 264, 1117
3037, 271, 4006
3038, 283, 5236
3039, 343, 1117
3040, 234, 1154
3041, 267, 1157
3042, 298, 1157
3043, 296, 1157
3044, 286, 1157
3045, 276, 2904
3046, 264, 2227
3047, 260, 1890
3048, 306, 1158
3049, 278, 1158
3050, 323, 4575
3051, 325, 1151
3052, 258, 429
3053, 274, 1151
3054, 228, 1165
3055, 247, 1165
3056, 224, 1165
3057, 237, 1165
3058, 220, 1165
3059, 236, 1161
3060, 239, 3716
3061, 282, 3464
3062, 263, 2651
3063, 260, 9061
3064, 378, 1168
3065, 218, 1472
3066, 231, 2056
3067, 252, 1169
3068, 216, 1159
3069, 229, 4524
3070, 249, 5615
3071, 224, 1159
3072, 215, 1159
3073, 275, 1630
3074, 258, 3143
3075, 230, 2683
3076, 225, 3684
3077, 272, 1172
3078, 206, 1339
3079, 335, 1172
3080, 325, 1166
3081, 285, 1166
3082, 199, 7355
3083, 236, 2365
3084, 214, 2605
